empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Naturela Tienda Saludable,Tienda Holística / Sahumerios,"Gabriel Carrasco 35, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 515-6087,https://instagram.com/naturela_tienda?utm_medium=copy_link,https://maps.google.com/?cid=10755580450949574034,4.9,13,,"lunes: 9:00–12:30, 17:00–20:30; martes: 9:00–12:30, 17:00–20:30; miércoles: 9:00–12:30, 17:00–20:30; jueves: 9:00–12:30, 17:00–20:30; viernes: 9:00–12:30, 17:00–20:30; sábado: 9:00–13:00, 17:30–20:00; domingo: Cerrado",@naturelatiendasaluda,,03625156087,7,,Google Places API,2026-05-29
Chaconuts - Mercado Natural,Tienda Holística / Sahumerios,"Frondizi 1005, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 531-2001,,https://maps.google.com/?cid=8783129596277565985,5,1,,,@chaconutsmercadonatu,,03625312001,5,,Google Places API,2026-05-29
NUTRILETTI,Tienda Holística / Sahumerios,"Ameghino 1449, H3504AMN Resistencia, Chaco, Argentina",Resistencia,Chaco,,https://nutriletti.com/,https://maps.google.com/?cid=6848425136405039894,4.6,25,,"lunes: 8:00–13:00, 16:00–19:30; martes: 8:00–13:00, 16:00–19:30; miércoles: 8:00–13:00, 16:00–19:30; jueves: 8:00–13:00, 16:00–19:30; viernes: 8:00–13:00, 16:00–19:30; sábado: 8:00–12:30; domingo: Cerrado",@nutriletti,,,6,,Google Places API,2026-05-29
ALÁRKA® Caldo de Huesos,Tienda Holística / Sahumerios,"Av. Vélez Sarsfield 517, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 15-471-5511,https://www.alarka.com.ar/,https://maps.google.com/?cid=13906270251309396104,5,39,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–18:00; domingo: Cerrado,@alrkacaldodehuesos,,0362154715511,8,,Google Places API,2026-05-29
Milintegral - Tienda Saludable,Tienda Holística / Sahumerios,"Av. Sarmiento 1597, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 421-7557,,https://maps.google.com/?cid=8107263140193126998,4.4,23,,"lunes: 8:00–14:00, 16:00–21:00; martes: 8:00–14:00, 16:00–21:00; miércoles: 8:00–14:00, 16:00–21:00; jueves: 8:00–14:00, 16:00–21:00; viernes: 8:00–14:00, 16:00–21:00; sábado: 9:00–13:00, 16:00–21:00; domingo: 16:00–21:00",@milintegraltiendasal,,03624217557,6,,Google Places API,2026-05-29
FrutiRó Tienda Natural. Minorista y Mayorista,Tienda Holística / Sahumerios,"Av. 25 de Mayo 323, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 518-8811,,https://maps.google.com/?cid=8309669953569902221,4.5,2,,"lunes: 8:00–12:30, 16:30–20:00; martes: 8:00–12:30, 16:30–20:00; miércoles: 8:00–12:30, 16:30–20:00; jueves: 8:00–12:30, 16:30–20:00; viernes: 8:00–12:30, 16:30–20:00; sábado: 9:30–12:30; domingo: Cerrado",@frutirtiendanaturalm,,03625188811,5,,Google Places API,2026-05-29
Tienda Naturany,Tienda Holística / Sahumerios,"Av. 25 de Mayo 4447, H3514 Fontana, Chaco, Argentina",Fontana,Chaco,0362 15-433-6594,,https://maps.google.com/?cid=15032236625353821173,4.8,29,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@tiendanaturany,,0362154336594,6,,Google Places API,2026-05-29
Contacto Sin TACC,Tienda Holística / Sahumerios,"Av. San Martín 1019, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 426-5944,https://www.contactosintacc.com/,https://maps.google.com/?cid=16531506858100076998,5,43,,"lunes: 9:30–14:00, 17:00–21:00; martes: 9:30–14:00, 17:00–21:00; miércoles: 9:30–14:00, 17:00–21:00; jueves: 9:30–14:00, 17:00–21:00; viernes: 9:30–14:00, 17:00–21:00; sábado: 9:30–14:00, 17:00–21:00; domingo: Cerrado",@contactosintacc,,03624265944,8,,Google Places API,2026-05-29
TODO APTO SABORES SIN GLUTEN,Tienda Holística / Sahumerios,"Hipólito Yrigoyen 2302 3500bma, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 444-5419,,https://maps.google.com/?cid=17110023380791560674,4.5,49,,"lunes: 8:30–13:00, 17:00–21:00; martes: 8:30–13:00, 17:00–21:00; miércoles: 8:30–13:00, 17:00–21:00; jueves: 8:30–13:00, 17:00–21:00; viernes: 8:30–13:00, 17:00–21:00; sábado: 8:30–13:00, 17:00–21:00; domingo: Cerrado",@todoaptosaboressingl,,03624445419,6,,Google Places API,2026-05-29
"REINO Productos Naturales, Honey Bee",Tienda Holística / Sahumerios,"Parodi 40, H3504 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 456-6518,https://www.facebook.com/HoneyBeeReino/,https://maps.google.com/?cid=3091665878351341474,4.8,5,,"lunes: Cerrado; martes: 8:45–13:30; miércoles: 8:45–13:30, 16:30–19:30; jueves: 8:45–13:30; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado",@reinoproductosnatura,,03624566518,7,,Google Places API,2026-05-29
Kimchi Almacen plant based,Tienda Holística / Sahumerios,"Av. Laprida 176, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 15-479-3954,https://www.instagram.com/kimchialmacen/?hl=es,https://maps.google.com/?cid=9155426767059942215,4.4,16,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@kimchialmacenplantba,,0362154793954,7,,Google Places API,2026-05-29
Tierra Sabia almacén natural,Tienda Holística / Sahumerios,"Falucho 870, H3731 Charata, Chaco, Argentina",Charata,Chaco,03731 43-9977,http://www.ifuxion.com/jungledrinks.fuxion,https://maps.google.com/?cid=15751098323790821869,4.7,22,,lunes: 9:00–12:30; martes: 9:00–12:30; miércoles: 9:00–12:30; jueves: 9:00–12:30; viernes: 9:00–12:30; sábado: 9:00–12:30; domingo: Cerrado,@tierrasabiaalmacnnat,,03731439977,8,,Google Places API,2026-05-29
Sintaccis,Tienda Holística / Sahumerios,"Arturo Frondizi 577, H3500ALQ Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 544-1096,https://m.facebook.com/sintaccis/?tsid=0.1661046342454473&source=result,https://maps.google.com/?cid=16273434811676322264,4.7,15,,"lunes: 9:00–12:30, 17:00–20:30; martes: 9:00–12:30, 17:00–20:30; miércoles: 9:00–12:30, 17:00–20:30; jueves: 9:00–12:30, 17:00–20:30; viernes: 9:00–12:30, 17:00–20:30; sábado: 9:00–12:30, 17:00–20:30; domingo: Cerrado",@sintaccis,,03625441096,7,,Google Places API,2026-05-29
"Biota, Mercado Saludable",Tienda Holística / Sahumerios,"1 de Mayo 185, H3540 Villa Angela, Chaco, Argentina",Villa Angela,Chaco,03735 15-62-4750,https://www.posberry.com/order/biota/,https://maps.google.com/?cid=9129672933573818697,4.8,65,,"lunes: 9:00–12:30, 16:30–20:00; martes: 9:00–12:30, 16:30–20:00; miércoles: 9:00–12:30, 16:30–20:00; jueves: 9:00–12:30, 16:30–20:00; viernes: 9:00–12:30, 16:30–20:00; sábado: 9:00–12:30; domingo: Cerrado",@biotamercadosaludabl,,0373515624750,8,,Google Places API,2026-05-29
Fresh Distribuidora Mayorista Saludable,Tienda Holística / Sahumerios,"Fortín Alvarado 155, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 491-0909,https://distribuidorafresh.com.ar/,https://maps.google.com/?cid=1379896759851326661,4.8,18,,lunes: 8:00–20:00; martes: 8:00–20:00; miércoles: 8:00–20:00; jueves: 8:00–20:00; viernes: 8:00–20:00; sábado: Cerrado; domingo: Cerrado,@freshdistribuidorama,,03624910909,7,,Google Places API,2026-05-29
"Almacén Sin Gluten | Alimentos Sin Tacc | Resistencia, Chaco",Tienda Holística / Sahumerios,"Almte. Brown 628 Planta Alta, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 515-2420,https://almacensingluten.com/,https://maps.google.com/?cid=1502529086889258238,5,11,,"lunes: 9:00–13:00, 17:30–20:30; martes: 9:00–13:00, 17:30–20:30; miércoles: 9:00–13:00, 17:30–20:30; jueves: 9:00–13:00, 17:30–20:30; viernes: 9:00–13:00, 17:30–20:30; sábado: 9:00–13:00, 17:30–20:30; domingo: Cerrado",@almacnsinglutenalime,,03625152420,7,,Google Places API,2026-05-29
Dietetica La Providencia,Tienda Holística / Sahumerios,"Av. 9 de Julio 779, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 564-0806,,https://maps.google.com/?cid=6394939760520843485,4.3,9,,"lunes: 8:00–13:00, 17:00–20:00; martes: 8:00–13:00, 17:00–20:00; miércoles: 8:00–13:00, 17:00–20:00; jueves: 8:00–13:00, 17:00–20:00; viernes: 8:00–13:00, 17:00–20:00; sábado: Cerrado; domingo: Cerrado",@dieteticalaprovidenc,,03625640806,5,,Google Places API,2026-05-29
L’artigiano Nomadi (miel pura de abejas y mas),Tienda Holística / Sahumerios,"Juan B. Justo 1244, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 471-5199,,https://maps.google.com/?cid=14747140403262937945,5,3,,"lunes: 9:30–13:30, 17:00–20:30; martes: 9:30–13:30, 17:00–20:30; miércoles: 9:30–13:30, 17:00–20:30; jueves: 9:30–13:30, 17:00–20:30; viernes: 9:30–13:30, 17:00–20:30; sábado: 9:30–14:00; domingo: Cerrado",@lartigianonomadimiel,,03624715199,5,,Google Places API,2026-05-29
Trébol Productos Naturales,Tienda Holística / Sahumerios,"Quinta 119 Mz 3 Pc 17, H3705 Juan José Castelli, Chaco, Argentina",Juan José Castelli,Chaco,0364 472-4450,https://trebolproductosnaturales.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=3713681596410221338,5,2,,lunes: 15:30–20:00; martes: 15:30–20:00; miércoles: 15:30–20:00; jueves: 15:30–20:00; viernes: 15:30–20:00; sábado: 15:30–20:00; domingo: Cerrado,@trbolproductosnatura,,03644724450,7,,Google Places API,2026-05-29
DATILERA ALMACÉN SALUDABLE,Tienda Holística / Sahumerios,"La Rioja, H3540 Quitilipi, Chaco, Argentina",Quitilipi,Chaco,0364 463-9511,https://www.instagram.com/datilera.nutricion?igsh=MTlzZ3prOHV0cWRxcw==,https://maps.google.com/?cid=2047310185240084004,4.5,8,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@datileraalmacnsaluda,,03644639511,7,,Google Places API,2026-05-29
Zenda del Té,Tienda Holística / Sahumerios,"Sta María de Oro 747, H3500BKO Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 461-5992,,https://maps.google.com/?cid=6436076963639297899,4.6,61,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 9:00–20:30; domingo: Cerrado,@zendadelt,,03624615992,6,,Google Places API,2026-05-29
Chaco Saludable,Tienda Holística / Sahumerios,"Mataco 150, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,,http://ifuxion.com/chacosaludable1975,https://maps.google.com/?cid=9744045694422546545,5,1,,,@chacosaludable,,,5,,Google Places API,2026-05-29
Vida sana dietética,Tienda Holística / Sahumerios,"Av. San Martín 730, H3705 Juan José Castelli, Chaco, Argentina",Juan José Castelli,Chaco,0364 461-2662,https://vidasanadieteticachaco.empretienda.com.ar/,https://maps.google.com/?cid=6211754073297803587,4.3,13,,"lunes: 8:00–12:00, 16:30–20:30; martes: 8:30–12:00, 16:30–20:30; miércoles: 8:00–12:00, 16:30–20:30; jueves: 8:00–12:00, 16:30–20:30; viernes: 8:00–12:00, 16:30–20:30; sábado: 8:30–12:30; domingo: Cerrado",@vidasanadiettica,,03644612662,7,,Google Places API,2026-05-29
Fresas almacén saludable,Tienda Holística / Sahumerios,"C. French 561, H3506AHR Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 412-5978,http://www.facebook.com/fresas.almacensaludable,https://maps.google.com/?cid=17298934165652704348,4.3,21,,"lunes: 8:30–12:30, 17:00–21:00; martes: 8:30–12:30, 17:00–21:00; miércoles: 8:30–12:30, 17:00–21:00; jueves: 8:30–12:30, 17:00–21:00; viernes: 8:30–12:30, 17:00–21:00; sábado: 9:30–12:30; domingo: Cerrado",@fresasalmacnsaludabl,,03624125978,8,,Google Places API,2026-05-29
Chamá,Tienda Holística / Sahumerios,"Carlos Pellegrini 389, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 15-411-6028,https://instagram.com/chama.almacen?igshid=NTc4MTIwNjQ2YQ==,https://maps.google.com/?cid=7680405466172485072,3.5,11,,"lunes: 8:00–13:00, 16:00–21:00; martes: 8:00–13:00, 16:00–21:00; miércoles: 8:00–13:00, 16:00–21:00; jueves: 8:00–13:00, 16:00–21:00; viernes: 8:00–13:00, 16:00–21:00; sábado: 8:00–13:00, 16:00–21:00; domingo: Cerrado",@cham,,0362154116028,5,,Google Places API,2026-05-29
Buena Vida,Tienda Holística / Sahumerios,"Sra de Vernet, H3506 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 462-7534,https://www.facebook.com/buena.vida.395669,https://maps.google.com/?cid=2689977041874894102,4.5,4,,,@buenavida,,03624627534,7,,Google Places API,2026-05-29
Abuela Gapi,Tienda Holística / Sahumerios,"Alberdi 760 Planta Alta, H3509 Gral. José de San Martín, Chaco, Argentina",General José de San Martín,Chaco,03725 64-0078,https://instagram.com/abuela.gapi?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=8895752116528940780,5,2,,"lunes: 8:00–12:00, 16:00–20:30; martes: 8:00–12:00, 16:00–20:30; miércoles: 8:00–12:00, 16:00–20:30; jueves: 8:00–12:00, 16:00–20:30; viernes: 8:00–12:00, 16:00–20:30; sábado: 8:00–12:00; domingo: Cerrado",@abuelagapi,,03725640078,7,,Google Places API,2026-05-29
K´umará Almacén Natural,Tienda Holística / Sahumerios,"9 de Julio 673, H3708 Pampa del Infierno, Chaco, Argentina",Pampa del Infierno,Chaco,0364 427-6717,https://www.posberry.com/order/kumar/1/,https://maps.google.com/?cid=12095863540020480022,5,3,,"lunes: 9:00–12:30, 16:30–20:30; martes: 9:00–12:30, 16:30–20:30; miércoles: 9:00–12:30, 16:30–20:30; jueves: 9:00–12:30, 16:30–20:30; viernes: 9:00–12:30, 16:30–20:30; sábado: 9:00–13:00, 17:00–20:30; domingo: Cerrado",@kumaralmacnnatural,,03644276717,7,,Google Places API,2026-05-29
PAISSANO,Tienda Holística / Sahumerios,"9 de Julio 289, H3509 Gral. José de San Martín, Chaco, Argentina",General José de San Martín,Chaco,,,https://maps.google.com/?cid=2784045490458973653,4.7,3,,,@paissano,,,3,,Google Places API,2026-05-29
Frutería y Verduleria Roly,Tienda Holística / Sahumerios,"Av. 9 de Julio 4440, H3503 Barranqueras, Chaco, Argentina",Barranqueras,Chaco,,,https://maps.google.com/?cid=12149827982603630493,4.5,77,,lunes: 7:00–21:30; martes: 7:00–21:30; miércoles: 7:00–21:30; jueves: 7:00–21:30; viernes: 7:00–10:00; sábado: 7:00–21:30; domingo: 7:00–13:00,@fruterayverduleriaro,,,4,,Google Places API,2026-05-29
Picantes del Norte,Tienda Holística / Sahumerios,"Av. Alvear 4885 LOCAL 7, H3514 Fontana, Chaco, Argentina",Fontana,Chaco,0362 475-7300,,https://maps.google.com/?cid=5248743136790645825,4.6,25,,"lunes: 8:00–12:30, 17:00–19:00; martes: 8:00–12:30, 17:00–19:00; miércoles: 8:00–12:30, 17:00–19:00; jueves: 8:00–12:30, 17:00–19:00; viernes: 8:00–12:30, 17:00–19:00; sábado: Cerrado; domingo: Cerrado",@picantesdelnorte,,03624757300,6,,Google Places API,2026-05-29
PlusVida. Suplementos Alimenticios Naturales,Tienda Holística / Sahumerios,"Barrio Libertad mz.7 pc.1, 3705 Juan José Castelli, Chaco, Argentina",Juan José Castelli,Chaco,0364 447-1449,,https://maps.google.com/?cid=11890029747299005809,4.7,6,,"lunes: 8:00–12:00, 16:00–20:00; martes: 8:00–12:00, 16:00–20:00; miércoles: 8:00–12:00, 16:00–20:00; jueves: 8:00–12:00, 16:00–20:00; viernes: 8:00–12:00, 16:00–20:00; sábado: 8:00–14:00; domingo: Cerrado",@plusvidasuplementosa,,03644471449,5,,Google Places API,2026-05-29
Tefiti natural - sucursal Sáenz Peña,Tienda Holística / Sahumerios,"Calle 5 entre 28 bis y 30 del tiro federal, H3700 Sáenz Peña, Chaco, Argentina",Sáenz Peña,Chaco,0387 15-517-9524,https://instagram.com/tefitinatural?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=6734354565940835243,5,2,,lunes: 8:00–20:00; martes: 8:00–20:00; miércoles: 7:30–20:00; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@tefitinaturalsucursa,,0387155179524,7,,Google Places API,2026-05-29
Huevos de Campo - Almacen Natural de Valentina,Tienda Holística / Sahumerios,"Güemes 47, H3730 Charata, Chaco, Argentina",Charata,Chaco,03731 62-8159,,https://maps.google.com/?cid=4226334267915194678,5,8,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: Cerrado,@huevosdecampoalmacen,,03731628159,5,,Google Places API,2026-05-29
Plantula productos naturales,Tienda Holística / Sahumerios,"Julio Argentino Roca 1245, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 514-1338,,https://maps.google.com/?cid=17571027862325592879,,,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–13:00; domingo: Cerrado,@plantulaproductosnat,,03625141338,3,,Google Places API,2026-05-29
Buena Vida,Tienda Holística / Sahumerios,"Chacabuco, H3534 Machagai, Chaco, Argentina",Machagai,Chaco,03734 44-5752,,https://maps.google.com/?cid=8841844759127120713,4.7,11,,lunes: 8:00–20:30; martes: 8:00–20:30; miércoles: 8:00–20:30; jueves: 8:00–20:30; viernes: 8:00–20:30; sábado: 8:00–20:30; domingo: Cerrado,@buenavida,,03734445752,5,,Google Places API,2026-05-29
DELPECH SABORES SALUDABLES,Tienda Holística / Sahumerios,"Explorador Azara, 3522 Gral. Vedia, Chaco, Argentina",General Vedia,Chaco,0362 402-9929,https://treinta.shop/delpechsaboressaludablesvedia,https://maps.google.com/?cid=13719917770142052728,5,3,,"lunes: 8:00–12:00, 17:00–20:30; martes: 8:00–12:00, 17:00–20:30; miércoles: 8:00–12:00, 17:00–20:30; jueves: 8:00–12:00, 17:00–20:30; viernes: 8:00–12:00, 17:00–20:30; sábado: 9:00–12:00, 18:00–20:30; domingo: Cerrado",@delpechsaboressaluda,,03624029929,7,,Google Places API,2026-05-29
Teko - Pacú arrocero,Tienda Holística / Sahumerios,"C. Obligado 143, H3500AXD Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 528-8278,,https://maps.google.com/?cid=13261150140892837384,4.5,119,,"lunes: 8:30–12:30, 17:00–20:30; martes: 8:30–12:30, 17:00–20:30; miércoles: 8:30–12:30, 17:00–20:30; jueves: 8:30–12:30, 17:00–20:30; viernes: 8:30–12:30, 17:00–20:30; sábado: 8:30–12:30, 17:00–20:30; domingo: Cerrado",@tekopacarrocero,,03625288278,6,,Google Places API,2026-05-29
Fuerza Natural,Tienda Holística / Sahumerios,"Vicente López y Planes 717, H3500CFP Resistencia, Chaco, Argentina",Resistencia,Chaco,,,https://maps.google.com/?cid=17388340037671763638,4.9,10,,,@fuerzanatural,,,3,,Google Places API,2026-05-29
Super Sarmiento,Tienda Holística / Sahumerios,"Av. Sarmiento 1616, H3502COW Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 443-3013,,https://maps.google.com/?cid=7924176376898813677,4.7,48,,lunes: 8:00–24:00; martes: 8:00–24:00; miércoles: 8:00–24:00; jueves: 8:00–24:00; viernes: 8:00–24:00; sábado: 8:00–24:00; domingo: 8:00–24:00,@supersarmiento,,03624433013,6,,Google Places API,2026-05-29
Distribuidora Amazonia,Tienda Holística / Sahumerios,"AUJ Resistencia Chaco AR, Juan Domingo Perón 475, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 417-8560,https://www.instagram.com/distribuidora.amazonia/,https://maps.google.com/?cid=11137560315889685877,5,1,,lunes: 3:00–3:30; martes: 3:00–3:30; miércoles: 3:00–3:30; jueves: 3:00–3:30; viernes: 3:00–3:30; sábado: 3:00–3:30; domingo: 3:00–3:30,@distribuidoraamazoni,,03624178560,7,,Google Places API,2026-05-29
Habitos Saludables,Tienda Holística / Sahumerios,"Mariano Moreno 954, H3722 Las Breñas, Chaco, Argentina",Las Breñas,Chaco,03731 55-8288,https://habitos.saludables.lb/,https://maps.google.com/?cid=17432485251486425871,,,,lunes: 8:00–12:30; martes: 8:00–16:30; miércoles: 8:00–16:30; jueves: 8:00–16:30; viernes: 8:00–16:30; sábado: 9:00–21:00; domingo: Cerrado,@habitossaludables,,03731558288,5,,Google Places API,2026-05-29
Arbell Cosmética Natural,Tienda Holística / Sahumerios,"Martin Farias, Presidencia de la Plaza, Chaco, Argentina",Presidencia de la Plaza,Chaco,03734 40-3082,,https://maps.google.com/?cid=12006141467693288147,3.6,5,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@arbellcosmticanatura,,03734403082,3,,Google Places API,2026-05-29
Alma Insumos,Tienda Holística / Sahumerios,"Av Chaco 1299 (Av Chaco, Av. López Piacentini y, 3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 530-5062,http://www.almainsumos.com.ar/,https://maps.google.com/?cid=862261028700069929,5,11,,"lunes: 8:30–12:30, 17:00–21:00; martes: 8:30–12:30, 17:00–21:00; miércoles: 8:30–12:30, 17:00–21:00; jueves: 8:30–12:30, 17:00–21:00; viernes: 8:30–12:30, 17:00–21:00; sábado: 8:30–12:30, 17:00–21:00; domingo: Cerrado",@almainsumos,,03625305062,7,,Google Places API,2026-05-29
Estética Encanto - Tienda de Cosméticos,Tienda Holística / Sahumerios,"C. García Merou, H3514 Fontana, Chaco, Argentina",Fontana,Chaco,0362 478-4366,https://esteticaencanto.com.ar/,https://maps.google.com/?cid=6684511877292164672,4.8,46,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@estticaencantotienda,,03624784366,8,,Google Places API,2026-05-29
Distribuidora Daniela,Tienda Holística / Sahumerios,"Juan Domingo Perón 1210, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 518-1116,,https://maps.google.com/?cid=1006893169585617801,4.5,31,,lunes: 8:30–0:30; martes: 8:30–0:30; miércoles: 8:30–0:30; jueves: 8:30–0:30; viernes: 8:30–0:30; sábado: 8:30–0:30; domingo: Cerrado,@distribuidoradaniela,,03625181116,6,,Google Places API,2026-05-29
Mi Tienda de Belleza,Tienda Holística / Sahumerios,"Santiago del Estero 623, H3500 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 459-0927,http://mitiendadebelleza.online/,https://maps.google.com/?cid=2828431026450325431,4.9,12,,"lunes: 9:00–12:00, 17:00–20:00; martes: 9:00–12:00, 17:00–20:00; miércoles: 9:00–12:00, 17:00–20:00; jueves: 9:00–12:00, 17:00–20:00; viernes: 9:00–12:00, 17:00–20:00; sábado: 9:00–12:00; domingo: Cerrado",@mitiendadebelleza,,03624590927,7,,Google Places API,2026-05-29
Paris Insumos de Belleza,Tienda Holística / Sahumerios,"José María Paz 388, H3506EQD Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 15-474-9330,,https://maps.google.com/?cid=601165669008510189,3.6,8,,lunes: 8:30–21:00; martes: 8:30–21:00; miércoles: 8:30–21:00; jueves: 8:30–21:00; viernes: 8:30–21:00; sábado: 8:30–21:00; domingo: Cerrado,@parisinsumosdebellez,,0362154749330,3,,Google Places API,2026-05-29
Estética Profesional,Tienda Holística / Sahumerios,"Diag. Eva Perón 136, H3500 Barranqueras, Chaco, Argentina",Barranqueras,Chaco,0362 477-9988,http://www.esteticaenlinea.com.ar,https://maps.google.com/?cid=11007074006178643127,4.3,113,,"lunes: 8:00–12:30, 16:30–20:30; martes: 8:00–12:30, 16:30–20:30; miércoles: 8:00–12:30, 16:30–20:30; jueves: 8:00–12:30, 16:30–20:30; viernes: 8:00–12:30, 16:30–20:30; sábado: 8:30–13:00, 16:30–20:30; domingo: Cerrado",@estticaprofesional,,03624779988,8,,Google Places API,2026-05-29
Omnilife Seytu - Productos Nutricionales y Cosmética natural,Tienda Holística / Sahumerios,"FJ2X+R7, H3509 Gral. José de San Martín, Chaco, Argentina",General José de San Martín,Chaco,03725 15-45-4827,https://conestilosaludable.com.ar/,https://maps.google.com/?cid=10561585727069894873,5,1,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@omnilifeseytuproduct,,0372515454827,7,,Google Places API,2026-05-29
Giuliana Belleza,Tienda Holística / Sahumerios,"3500, H3506 Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 475-3066,https://instagram.com/giuliana_belleza33?igshid=ZDdkNTZiNTM=,https://maps.google.com/?cid=18346242892873310881,4.3,102,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: Cerrado,@giulianabelleza,,03624753066,8,,Google Places API,2026-05-29
Estetica Nea,Tienda Holística / Sahumerios,"Almte. Brown 232, H3500AFE Resistencia, Chaco, Argentina",Resistencia,Chaco,0362 483-6660,,https://maps.google.com/?cid=8943371545341488678,4.2,5,,"lunes: 8:30–12:30, 16:30–20:30; martes: 8:30–12:30, 16:30–20:30; miércoles: 8:30–12:30, 16:30–20:30; jueves: 8:30–12:30, 16:30–20:30; viernes: 8:30–12:30, 16:30–20:30; sábado: 9:00–13:00; domingo: Cerrado",@esteticanea,,03624836660,5,,Google Places API,2026-05-29
