empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Farmacia y Óptica Avenida,Flores de Bach / Homeopatía,"Avenida Argentina 331, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 442-2858,,https://maps.google.com/?cid=5831150975114230298,4,47,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@farmaciaypticaavenid,,02994422858,6,,Google Places API,2026-05-29
Farmacia Genesis,Flores de Bach / Homeopatía,"Juan Ramírez de Velasco 692, C1414AQN Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4856-5221,http://www.farmaciagenesis.com.ar/,https://maps.google.com/?cid=9453543034709982111,3.6,15,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@farmaciagenesis,,01148565221,5,,Google Places API,2026-05-29
Farmacia Vassallo Olivos,Flores de Bach / Homeopatía,"Ricardo Gutiérrez 1202, B1636FXH Olivos, Provincia de Buenos Aires, Argentina",Olivos,Provincia de Buenos Aires,011 4799-2246,https://www.vassallo.com.ar/,https://maps.google.com/?cid=17719377685231539328,3.8,427,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 10:00–18:00,@farmaciavassallooliv,,01147992246,6,,Google Places API,2026-05-29
Farmacia Carhué,Flores de Bach / Homeopatía,"C1440EQB Carhué 40, Liniers C1408GBB, C1408GBB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4641-0461,,https://maps.google.com/?cid=12303959210895479799,4.2,65,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@farmaciacarhu,,01146410461,6,,Google Places API,2026-05-29
Medicina de la Tierra,Flores de Bach / Homeopatía,"Italia 820, S2600 Venado Tuerto, Santa Fe, Argentina",Venado Tuerto,Santa Fe,03462 15-69-9093,http://medicinadelatierra.com.ar/,https://maps.google.com/?cid=1433987854079118454,4.9,93,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–12:30; domingo: Cerrado,@medicinadelatierra,,0346215699093,8,,Google Places API,2026-05-29
HERRERO FARMACIA,Flores de Bach / Homeopatía,"W. de Tata 4996, B1678 Caseros, Provincia de Buenos Aires, Argentina",Caseros,Provincia de Buenos Aires,011 4750-2154,,https://maps.google.com/?cid=9661190901299778538,4.4,96,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 9:00–13:00; domingo: Cerrado,@herrerofarmacia,,01147502154,6,,Google Places API,2026-05-29
La Botica de Versalles,Flores de Bach / Homeopatía,"Arregui 6127, C1408AVQ C1408AVQ, Cdad. Autónoma de Buenos Aires, Argentina",C1408AVQ,Ciudad Autónoma de Buenos Aires,011 3813-4852,https://lbdv.mitiendanube.com/,https://maps.google.com/?cid=3333532794377985327,4.8,21,,"lunes: 8:30–12:30, 16:00–20:00; martes: 8:30–12:30, 16:00–20:00; miércoles: 8:30–12:30, 16:00–20:00; jueves: 8:30–12:30, 16:00–20:00; viernes: 8:30–12:30, 16:00–20:00; sábado: 9:00–13:00, 17:00–20:00; domingo: Cerrado",@laboticadeversalles,,01138134852,8,,Google Places API,2026-05-29
La Franco - Farmacia & Perfumería (Chacarita),Flores de Bach / Homeopatía,"Av. Álvarez Thomas 302, C1427 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 7079-6006,https://www.lafranco.com.ar/,https://maps.google.com/?cid=12148262684894380561,4.2,24,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–13:00; domingo: Cerrado,@lafrancofarmaciaperf,,01170796006,8,,Google Places API,2026-05-29
FARMACIA MASTER'S - LABORATORIO,Flores de Bach / Homeopatía,"Av. Álvarez Thomas 2600, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2525-6249,http://farmaciamasters.com.ar/,https://maps.google.com/?cid=4027243772904866107,4.8,83,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–14:00; domingo: Cerrado,@farmaciamasterslabor,,01125256249,8,,Google Places API,2026-05-29
FARMACIA INTEGRAL,Flores de Bach / Homeopatía,"Av. Juramento 1602, C1428DMV Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4782-0841,,https://maps.google.com/?cid=11393633040275540696,4.3,12,,lunes: 10:00–19:30; martes: 10:00–19:30; miércoles: 10:00–19:30; jueves: 10:00–19:30; viernes: 10:00–19:30; sábado: 10:00–13:30; domingo: Cerrado,@farmaciaintegral,,01147820841,5,,Google Places API,2026-05-29
Farmacia De La Estrella,Flores de Bach / Homeopatía,"Defensa 201, C1065AAD Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4343-4040,https://www.instagram.com/farmaciadelaestrella.ba?igsh=MTd1MGk1ZnQxc3k1cQ==,https://maps.google.com/?cid=16187983576554178413,4.4,189,,lunes: 8:00–19:00; martes: 8:00–19:00; miércoles: 8:00–19:00; jueves: 8:00–19:00; viernes: 8:00–19:00; sábado: Cerrado; domingo: Cerrado,@farmaciadelaestrella,,01143434040,8,,Google Places API,2026-05-29
Farmacia Nueva Incaica,Flores de Bach / Homeopatía,"Av. Francisco Beiró 3160, C1419HYS Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4502-2300,,https://maps.google.com/?cid=8623910144328296697,2.7,78,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: 9:00–18:00,@farmacianuevaincaica,,01145022300,4,,Google Places API,2026-05-29
Farmacia Vassallo Barrio Norte,Flores de Bach / Homeopatía,"Pres. José Evaristo Uriburu 1223, C1114 AAI, Cdad. Autónoma de Buenos Aires, Argentina",AAI,Ciudad Autónoma de Buenos Aires,011 4823-1400,https://www.vassallo.com.ar/,https://maps.google.com/?cid=5222905456857433496,4,208,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 10:00–18:00,@farmaciavassallobarr,,01148231400,8,,Google Places API,2026-05-29
Farmacia Naturella __homeopatia-obras sociales,Flores de Bach / Homeopatía,"España 6, D5730 Villa Mercedes, San Luis, Argentina",Villa Mercedes,San Luis,02657 52-4264,https://farmacianaturella.com.ar/,https://maps.google.com/?cid=16916147890582260584,3.4,7,,"lunes: 9:00–13:00, 17:00–20:30; martes: 9:00–13:00, 17:00–20:30; miércoles: 9:00–13:00, 17:00–20:30; jueves: 9:00–13:00, 17:00–20:30; viernes: 9:00–13:00, 17:00–20:30; sábado: 10:00–13:30; domingo: Cerrado",@farmacianaturellahom,,02657524264,5,,Google Places API,2026-05-29
Farmacia Similia,Flores de Bach / Homeopatía,"Av. Sta. Fe 4402, C1425BHT Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4776-4605,http://www.similia.com.ar/,https://maps.google.com/?cid=17939986757486699993,4,200,,lunes: 8:00–20:30; martes: 8:00–20:30; miércoles: 8:00–20:30; jueves: 8:00–20:30; viernes: 8:00–20:30; sábado: 8:00–13:00; domingo: Cerrado,@farmaciasimilia,,01147764605,8,,Google Places API,2026-05-29
Farmacia Yuvone,Flores de Bach / Homeopatía,"EZD San Justo Buenos Aires AR, Perú 2422, B1754 San Justo, Provincia de Buenos Aires, Argentina",San Justo,Provincia de Buenos Aires,011 4928-2337,http://www.farmaciayuvone.com.ar/,https://maps.google.com/?cid=4997057444103369662,4.8,426,,lunes: 8:00–20:00; martes: 8:00–20:00; miércoles: 8:00–20:00; jueves: 8:00–20:00; viernes: 8:00–20:00; sábado: 8:30–18:00; domingo: 9:00–17:00,@farmaciayuvone,,01149282337,8,,Google Places API,2026-05-29
Farmacia Vassallo San Isidro,Flores de Bach / Homeopatía,"Gral. Manuel Belgrano 135, B1642DJC San Isidro, Provincia de Buenos Aires, Argentina",San Isidro,Provincia de Buenos Aires,011 4743-0049,http://www.vassallo.com.ar/,https://maps.google.com/?cid=13858803987054518709,3.8,262,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 10:00–18:00,@farmaciavassallosani,,01147430049,6,,Google Places API,2026-05-29
La Farmacia Homeopática,Flores de Bach / Homeopatía,"Ac 116 #15b-53, Bogotá, Colombia",Bogotá,Bogotá,(601) 6192253,https://www.lafarmaciahomeopatica.com/,https://maps.google.com/?cid=11265563995755617912,4.5,127,,lunes: 7:00–21:00; martes: 7:00–21:00; miércoles: 7:00–21:00; jueves: 7:00–21:00; viernes: 7:00–21:00; sábado: 7:00–19:00; domingo: 8:00–17:00,@lafarmaciahomeoptica,,(601)6192253,8,,Google Places API,2026-05-29
Farmacia Vassallo Villa del Parque,Flores de Bach / Homeopatía,"Cuenca 2719, C1417AAK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4501-0605,https://www.vassallo.com.ar/,https://maps.google.com/?cid=13744031624897852658,3.9,286,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 10:00–18:00,@farmaciavassallovill,,01145010605,6,,Google Places API,2026-05-29
Gran Farmacia Constituyentes,Flores de Bach / Homeopatía,"Av. de los Constituyentes 6163, C1431EZM Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4572-9090,,https://maps.google.com/?cid=14216970341621487548,4.2,67,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 8:00–16:00,@granfarmaciaconstitu,,01145729090,6,,Google Places API,2026-05-29
Farmacia Lachter,Flores de Bach / Homeopatía,"Bartolomé Mitre 5390, Caseros, B1678 Buenos Aires, Provincia de Buenos Aires, Argentina",Buenos Aires,Provincia de Buenos Aires,011 6000-2051,http://www.farmacialachter.com.ar/,https://maps.google.com/?cid=7470644047145712780,4.7,59,,"lunes: 8:30–13:00, 16:00–20:00; martes: 8:30–13:00, 16:00–20:00; miércoles: 8:00–13:00, 16:00–20:00; jueves: 8:30–13:00, 16:00–20:00; viernes: 8:30–13:00, 16:00–20:00; sábado: 8:30–13:00; domingo: Cerrado",@farmacialachter,,01160002051,8,,Google Places API,2026-05-29
Farmacia Oribe,Flores de Bach / Homeopatía,"Sarmiento 3602, C1196AAR Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4861-0596,,https://maps.google.com/?cid=5355052469975793263,4.4,25,,"lunes: 9:00–13:00, 16:00–20:00; martes: 9:00–13:00, 16:00–20:00; miércoles: 9:00–13:00, 16:00–20:00; jueves: 9:00–13:00, 16:00–20:00; viernes: 9:00–13:00, 16:00–20:00; sábado: Cerrado; domingo: Cerrado",@farmaciaoribe,,01148610596,6,,Google Places API,2026-05-29
Farmacia San Miguel,Flores de Bach / Homeopatía,"Los Robles 1305, B6500 Villa Fournier, Provincia de Buenos Aires, Argentina",Villa Fournier,Provincia de Buenos Aires,02317 58-5807,,https://maps.google.com/?cid=10529510765327498010,5,15,,"lunes: 8:30–12:30, 17:00–20:00; martes: 8:30–12:30, 17:00–20:00; miércoles: 8:30–12:30, 17:00–8:00; jueves: 8:30–12:30, 17:00–20:00; viernes: 8:30–12:30, 17:00–20:00; sábado: 9:00–13:00; domingo: Cerrado",@farmaciasanmiguel,,02317585807,5,,Google Places API,2026-05-29
Farmacia Italiana,Flores de Bach / Homeopatía,"Av. S. Martín 6899, C1419ICF Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4571-7988,,https://maps.google.com/?cid=8868933319021585495,4.5,81,,"lunes: 8:30–13:00, 15:30–19:30; martes: 8:30–13:00, 15:30–19:30; miércoles: 8:30–13:00, 15:30–19:30; jueves: 8:30–13:00, 15:30–19:30; viernes: 8:30–13:00, 15:30–19:30; sábado: 8:30–13:00; domingo: Cerrado",@farmaciaitaliana,,01145717988,6,,Google Places API,2026-05-29
Magia Libros,Esoterismo / Tarot,"Thames 1619, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-4188-4324,http://www.magialibros.com/,https://maps.google.com/?cid=15836412380910684103,4.7,251,,lunes: 11:00–19:00; martes: 11:00–19:30; miércoles: 11:00–19:30; jueves: 11:00–19:30; viernes: 11:00–19:30; sábado: 11:00–19:30; domingo: 11:00–19:30,@magialibros,,0111541884324,8,,Google Places API,2026-05-29
Comprar Cartas de Tarot Mazos Online Cursos Marsella Rider Argentina,Esoterismo / Tarot,"Sanabria 4691, C1419 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-6969-2307,https://cartasdetarot.com.ar/,https://maps.google.com/?cid=10950098042138851810,5,9,,lunes: Cerrado; martes: 14:00–19:00; miércoles: 14:00–19:00; jueves: 14:00–19:00; viernes: 14:00–19:00; sábado: 14:00–19:00; domingo: Cerrado,@comprarcartasdetarot,,0111569692307,7,,Google Places API,2026-05-29
Tarot 21,Esoterismo / Tarot,"Cdad. de la Paz 3419, C1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-6598-2328,http://tarot21tarot.blogspot.com/,https://maps.google.com/?cid=11331946279121526996,4.8,56,,lunes: 12:00–18:00; martes: 11:00–18:00; miércoles: 11:00–18:00; jueves: 11:00–18:00; viernes: 11:00–18:00; sábado: Cerrado; domingo: Cerrado,@tarot21,,0111565982328,8,,Google Places API,2026-05-29
Casa de Tarot,Esoterismo / Tarot,"Av. Rivadavia 4534 local 7, C1212 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,,https://maps.google.com/?cid=1578305073859477134,4,3,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@casadetarot,,,3,,Google Places API,2026-05-29
Tarot y Oraculos Capital Federal Zen,Esoterismo / Tarot,"Av. Sta. Fe 1126 local al frente, C1059 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 7612-9170,https://libreriaolympo.mitiendanube.com/?preview_theme_installation_id=7930198,https://maps.google.com/?cid=2284863022063711167,5,11,,lunes: 10:30–18:30; martes: 10:30–18:30; miércoles: 10:30–17:30; jueves: 10:30–18:30; viernes: 10:30–18:30; sábado: 11:00–18:30; domingo: Cerrado,@tarotyoraculoscapita,,01176129170,7,,Google Places API,2026-05-29
Tarot Y Predicciones,Esoterismo / Tarot,"San Martín 694, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 15-223-7846,,https://maps.google.com/?cid=16587375071565508314,4.4,7,,lunes: 9:30–16:00; martes: 9:30–16:00; miércoles: 9:30–16:00; jueves: 9:30–16:00; viernes: 9:30–16:00; sábado: 9:30–16:00; domingo: 9:30–16:00,@tarotypredicciones,,0351152237846,5,,Google Places API,2026-05-29
La Templanza,Esoterismo / Tarot,"C. 6 1081 entre 54 y 55, B1900 La Plata, Provincia de Buenos Aires, Argentina",La Plata,Provincia de Buenos Aires,0221 537-4453,https://latemplanza.empretienda.com.ar/,https://maps.google.com/?cid=5737341289416181402,4.7,12,,lunes: 11:30–19:30; martes: 11:30–19:30; miércoles: 11:30–19:30; jueves: 11:30–19:30; viernes: 11:30–19:30; sábado: 10:00–14:00; domingo: Cerrado,@latemplanza,,02215374453,7,,Google Places API,2026-05-29
La Fuerza del Tarot,Esoterismo / Tarot,"Amenábar 2046 24 6, C1426 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4418-0144,https://www.gurugo.com.ar/fichas/la-fuerza-del-tarot_17025841,https://maps.google.com/?cid=9265079423788570095,4.8,55,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–19:00; domingo: Cerrado,@lafuerzadeltarot,,01144180144,8,,Google Places API,2026-05-29
Spiritualis,Esoterismo / Tarot,"Cabrera, Av. Adolfo Alsina &, B1828 Banfield, Provincia de Buenos Aires, Argentina",Banfield,Provincia de Buenos Aires,011 4169-8036,http://spiritualis.mitiendanube.com/,https://maps.google.com/?cid=1622008460982871388,5,15,,,@spiritualis,,01141698036,7,,Google Places API,2026-05-29
Tarot,Esoterismo / Tarot,"Rivadavia 2680 local 26 7600, San Luis 1750, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 511-0369,https://www.instagram.com/estrellatarot59/profilecard/?igsh=cjM0YTBiaTZscjlz,https://maps.google.com/?cid=3567032837882446296,5,7,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: Cerrado,@tarot,,02235110369,7,,Google Places API,2026-05-29
Tarot y Destino,Esoterismo / Tarot,"M R, Manuel Ricardo Trelles 1338, 1416 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5911-4032,https://www.facebook.com/Tarotydestino-108295187991046,https://maps.google.com/?cid=12406319661476124396,4.9,67,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–21:00; domingo: 8:00–21:00,@tarotydestino,,01159114032,8,,Google Places API,2026-05-29
La Tiendita Esotérica,Esoterismo / Tarot,"Sobremonte 478, X5800 Río Cuarto, Córdoba, Argentina",Río Cuarto,Córdoba,0358 15-401-9689,http://instagram.com/latiendita.esoterica,https://maps.google.com/?cid=15469444781714239027,5,7,,"lunes: 9:00–14:00, 16:00–20:30; martes: 10:00–14:00, 16:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–14:00, 16:00–20:30; viernes: 9:00–14:00, 16:00–20:30; sábado: 10:00–14:00; domingo: Cerrado",@latienditaesotrica,,0358154019689,7,,Google Places API,2026-05-29
Casa Ritual Neuquén,Esoterismo / Tarot,"Juan Bautista Alberdi 110, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 332-7292,https://www.instagram.com/casaritualneuquen?igsh=MTA4ZmJ6YmFlcnI4Zw==,https://maps.google.com/?cid=9433304488025245695,4.6,11,,,@casaritualneuqun,,02993327292,7,,Google Places API,2026-05-29
Altar Esotérico,Esoterismo / Tarot,"Av. Pres. Hipólito Yrigoyen 2102, B1665 José C. Paz, Provincia de Buenos Aires, Argentina",José C. Paz,Provincia de Buenos Aires,011 4435-6170,https://altaresoterico.com/,https://maps.google.com/?cid=7849253580867530401,4.7,3,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–18:00; domingo: Cerrado,@altaresotrico,,01144356170,7,,Google Places API,2026-05-29
"Tarotista en Villa Urquiza-I Ching-Ajedrez,Damas y Laberinto(Métodos Míos)-Esticomancia",Esoterismo / Tarot,"Bucarelli 1884, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-6585-7839,,https://maps.google.com/?cid=2812512210513482269,5,485,,lunes: 11:00–23:30; martes: 11:00–23:30; miércoles: 11:00–23:30; jueves: 11:00–23:30; viernes: 11:00–23:30; sábado: 11:00–23:30; domingo: Cerrado,@tarotistaenvillaurqu,,0111565857839,6,,Google Places API,2026-05-29
Gladys Trincado - Tarot Parapsicologìa Alta Magia Blanca,Esoterismo / Tarot,"Prof. Agustín Rogelio Vidal 4502, B1650 San Martín, Provincia de Buenos Aires, Argentina",San Martín,Provincia de Buenos Aires,011 15-5503-1183,http://www.gladystrincado.com.ar/,https://maps.google.com/?cid=1343217380320033059,4.5,25,,lunes: 15:00–18:00; martes: 15:00–18:00; miércoles: 15:00–18:00; jueves: 15:00–18:00; viernes: 15:00–18:00; sábado: Cerrado; domingo: Cerrado,@gladystrincadotarotp,,0111555031183,8,,Google Places API,2026-05-29
"Astrologa , lecturas de Cartas , 22 años de profesion ininterrumpidos!!",Esoterismo / Tarot,"Centro, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 614-9294,https://www.facebook.com/profile.php?id=100085337752088,https://maps.google.com/?cid=14307964905258719787,5,207,,lunes: 8:30–19:00; martes: 8:30–19:00; miércoles: 8:30–19:00; jueves: 8:30–19:00; viernes: 8:30–19:00; sábado: 9:00–14:00; domingo: Cerrado,@astrologalecturasdec,,03516149294,8,,Google Places API,2026-05-29
Astrología y Tarot,Esoterismo / Tarot,"Charcas 3000, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6812-9684,http://casadeagua.wixsite.com/casadeagua,https://maps.google.com/?cid=16724805766198570362,5,14,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: Cerrado; domingo: Cerrado,@astrologaytarot,,01168129684,7,,Google Places API,2026-05-29
Esotería Lunáticos,Esoterismo / Tarot,"Juan Francisco Seguí 761, C1613 Ingeniero Pablo Nogués, Provincia de Buenos Aires, Argentina",Ingeniero Pablo Nogués,Provincia de Buenos Aires,011 2777-7485,https://esoterialunaticos.com.ar/,https://maps.google.com/?cid=14418893404555838171,5,5,,"lunes: 11:00–13:00, 17:00–19:00; martes: 11:00–13:00, 17:00–19:00; miércoles: 11:00–13:00, 17:00–19:00; jueves: 11:00–13:00, 17:00–19:00; viernes: 11:00–13:00, 17:00–19:00; sábado: 11:00–13:00, 17:00–19:00; domingo: Cerrado",@esoteralunticos,,01127777485,7,,Google Places API,2026-05-29
ASTROLOGÍA TAROT BIODESCODIFICACIÓN DANZA EN MOVIMIENTO TERAPIA Con Cintia Saptié,Esoterismo / Tarot,"Quintana 1323, 25 de Mayo 1251 piso 3, B1646 San Fernando, Provincia de Buenos Aires, Argentina",San Fernando,Provincia de Buenos Aires,011 3825-6122,http://www.instagram.com/consciencia%20_saludable,https://maps.google.com/?cid=1802648092189576928,5,84,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: Cerrado; jueves: Cerrado; viernes: 9:00–17:00; sábado: 9:00–17:00; domingo: Cerrado,@astrologatarotbiodes,,01138256122,8,,Google Places API,2026-05-29
AstroHología,Esoterismo / Tarot,"Jorge Luis Borges 2020, C1425FFB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,http://www.astrohologia.com.ar/,https://maps.google.com/?cid=11786921315286700736,5,3,,,@astrohologa,,,5,,Google Places API,2026-05-29
Diseño Anthea 🌸 Martínez,Esoterismo / Tarot,"B1640BAP Martínez Buenos Aires AR, Eduardo Costa 2040, B1640 BAP, Provincia de Buenos Aires, Argentina",BAP,Provincia de Buenos Aires,011 4792-0353,,https://maps.google.com/?cid=5224969406687247440,4.6,44,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@diseoantheamartnez,,01147920353,6,,Google Places API,2026-05-29
Mystika Tienda Holística,Esoterismo / Tarot,"Dr. Muñiz 1665, B6700 Luján, Provincia de Buenos Aires, Argentina",Luján,Provincia de Buenos Aires,02323 46-1728,https://mystikatiendaholistica.mitiendanube.com/,https://maps.google.com/?cid=13643405777820922451,5,6,,"lunes: 9:00–14:00, 16:00–19:00; martes: 9:00–14:00, 16:00–19:00; miércoles: 9:00–14:00, 16:00–19:00; jueves: 9:00–14:00, 16:00–19:00; viernes: 9:00–14:00, 16:00–19:00; sábado: 9:00–14:00; domingo: Cerrado",@mystikatiendaholstic,,02323461728,7,,Google Places API,2026-05-29
Santeria La Botica de La Bruja,Esoterismo / Tarot,"Yatay 95, B1609 San Isidro, Provincia de Buenos Aires, Argentina",San Isidro,Provincia de Buenos Aires,011 4413-2509,https://www.facebook.com/Santeria-La-Botica-de-la-Bruja-1591773377512859/,https://maps.google.com/?cid=6913524816526253800,4.4,26,,lunes: 10:00–19:30; martes: 10:00–19:30; miércoles: 10:00–19:30; jueves: 10:00–19:30; viernes: 10:00–19:30; sábado: 10:00–19:30; domingo: Cerrado,@santerialaboticadela,,01144132509,8,,Google Places API,2026-05-29
Feng Shui Mundo,Esoterismo / Tarot,"Gral. Urquiza 56, C1215ADB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-2774-5029,http://www.fengshui-mundo.com/,https://maps.google.com/?cid=2752052841076847186,5,1,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–17:00; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: 10:00–13:00; domingo: Cerrado,@fengshuimundo,,0111527745029,7,,Google Places API,2026-05-29
Asociación Argentina Amigos de La Astronomía,Esoterismo / Tarot,"Av. Patricias Argentinas 550, C1405BWS Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4863-3366,http://www.amigosdelaastronomia.org/,https://maps.google.com/?cid=12779454659941849595,4.7,1279,,lunes: 19:00–23:00; martes: 19:00–23:00; miércoles: 19:00–23:00; jueves: 19:00–23:00; viernes: 19:00–23:00; sábado: 19:00–23:00; domingo: Cerrado,@asociacinargentinaam,,01148633366,8,,Google Places API,2026-05-29
Astro intimidades,Esoterismo / Tarot,"Av. Gral. San Martín 70, B1704 Ramos Mejía, Provincia de Buenos Aires, Argentina",Ramos Mejía,Provincia de Buenos Aires,011 2742-9100,https://astrointimidades.mitiendanube.com/,https://maps.google.com/?cid=6503951096681143997,5,3,,lunes: 11:30–19:00; martes: 11:30–19:00; miércoles: 11:30–19:00; jueves: 11:30–19:00; viernes: 11:30–19:00; sábado: 11:00–15:00; domingo: Cerrado,@astrointimidades,,01127429100,7,,Google Places API,2026-05-29
