empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Sahumerios Por Mayor,Tienda Holística / Sahumerios,"Julio Llanos 3545, X5008 AEE, Córdoba, Argentina",AEE,Córdoba,,,https://maps.google.com/?cid=10596809537893338740,4.5,4,,,@sahumeriospormayor,,,3,,Google Places API,2026-05-29
Ananda Sahumerios & Deco,Tienda Holística / Sahumerios,"Lagunilla 3775, X5011EKM Córdoba, Argentina",Córdoba,Córdoba,0351 770-1605,,https://maps.google.com/?cid=3111884886996843996,4.9,26,,,@anandasahumeriosdeco,,03517701605,6,,Google Places API,2026-05-29
Ruffina Aromas & Velas,Tienda Holística / Sahumerios,"X5000 Córdoba, Argentina",Córdoba,Córdoba,,https://ruffinaaromasyvelas.empretienda.com.ar/,https://maps.google.com/?cid=12853250389187795597,5,23,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@ruffinaaromasvelas,,,6,,Google Places API,2026-05-29
Santería El Indiecito,Tienda Holística / Sahumerios,"251, Av. Emilio Olmos Centro, X5000 EOC, Córdoba, Argentina",EOC,Córdoba,0351 422-6393,http://www.santeriaindiecito.com.ar/,https://maps.google.com/?cid=15763733212400531410,4.5,93,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–13:00; domingo: Cerrado,@santeraelindiecito,,03514226393,8,,Google Places API,2026-05-29
"PACHA, Tienda holística, santería, librería",Tienda Holística / Sahumerios,"Octavio Pinto 2892, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 388-4377,,https://maps.google.com/?cid=17329444200935576606,4.2,12,,"lunes: 9:30–13:30, 17:00–21:30; martes: 9:30–12:30, 17:00–21:00; miércoles: 9:30–13:30, 17:00–21:00; jueves: 9:30–12:30, 17:00–21:00; viernes: 9:30–12:30, 17:00–21:00; sábado: 10:00–14:00, 18:00–21:00; domingo: Cerrado",@pachatiendaholsticas,,03513884377,5,,Google Places API,2026-05-29
Miracle Tienda Mágica y Santería,Tienda Holística / Sahumerios,"Blvd. San Juan 859 Local C, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 609-6013,,https://maps.google.com/?cid=12784184302547620459,5,25,,"lunes: 11:00–14:00, 17:00–20:00; martes: 11:00–14:00, 17:00–20:00; miércoles: 11:00–14:00, 17:00–20:00; jueves: 11:00–14:00, 17:00–20:00; viernes: 11:00–14:00, 17:00–20:00; sábado: 11:00–14:30; domingo: Cerrado",@miracletiendamgicays,,03516096013,6,,Google Places API,2026-05-29
Rococó Tienda de Aromas,Tienda Holística / Sahumerios,"Ituzaingó 514, X5000IJL Córdoba, Argentina",Córdoba,Córdoba,,,https://maps.google.com/?cid=444192979207463783,4.4,14,,,@rococtiendadearomas,,,3,,Google Places API,2026-05-29
El mercadillo,Tienda Holística / Sahumerios,"Av. Marcelo T. de Alvear 15, X5006 KGP, Córdoba, Argentina",KGP,Córdoba,0351 480-8647,,https://maps.google.com/?cid=11748391570997673505,4.8,10,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–14:00; domingo: Cerrado,@elmercadillo,,03514808647,5,,Google Places API,2026-05-29
"Santería ""Divino Niño Jesús""",Tienda Holística / Sahumerios,"Bernardino Rivadavia 170 Local 23 Centro, X5000IPD Córdoba, Argentina",Córdoba,Córdoba,0351 539-5704,,https://maps.google.com/?cid=5074161957343081448,4.8,23,,lunes: 9:30–17:30; martes: 9:30–17:30; miércoles: 9:30–17:30; jueves: 9:30–17:30; viernes: 9:30–17:30; sábado: 9:30–13:30; domingo: Cerrado,@santeradivinoniojess,,03515395704,6,,Google Places API,2026-05-29
"REGALERIA, ANEXO SANTERIA , SAHUMERIOS, FUENTES DE AGUA Y MUCHO MAS LAKSHMI",Tienda Holística / Sahumerios,"Centro, Av. Colón 1048, X5000IWB Córdoba, Argentina",Córdoba,Córdoba,0351 15-817-7865,,https://maps.google.com/?cid=8198015186933218496,4,10,,"lunes: 10:00–13:00, 18:00–21:00; martes: 10:00–13:00, 18:00–21:00; miércoles: 10:00–13:00, 18:00–21:00; jueves: 10:00–13:00, 18:00–21:00; viernes: 10:00–13:00, 18:00–21:00; sábado: 11:00–14:00; domingo: Cerrado",@regaleriaanexosanter,,0351158177865,5,,Google Places API,2026-05-29
Santería Mi Ángel,Tienda Holística / Sahumerios,"27 de Abril Centro 245local 1, X5000AAD Córdoba, Argentina",Córdoba,Córdoba,0351 15-808-5403,,https://maps.google.com/?cid=8661619889344191800,4.5,106,,lunes: 9:30–18:30; martes: 9:30–18:30; miércoles: 9:30–18:30; jueves: 9:30–18:30; viernes: 9:30–19:30; sábado: 9:00–14:30; domingo: Cerrado,@santeramingel,,0351158085403,6,,Google Places API,2026-05-29
Santeria del Valle,Tienda Holística / Sahumerios,"Bv. Los Granaderos 2565, X5008 Córdoba, Argentina",Córdoba,Córdoba,0351 477-0210,,https://maps.google.com/?cid=7034367621212200552,4.4,49,,"lunes: 9:00–13:00, 17:00–20:00; martes: 9:00–13:00, 17:00–20:00; miércoles: 9:00–13:00, 17:00–20:00; jueves: 9:00–13:00, 17:00–20:00; viernes: 9:00–13:00, 17:00–20:00; sábado: 9:30–13:30; domingo: Cerrado",@santeriadelvalle,,03514770210,6,,Google Places API,2026-05-29
Lululu.Magia.Aromas,Tienda Holística / Sahumerios,"Obispo Trejo, Fructuoso Rivera y Local 7, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 220-3559,https://www.instagram.com/lululu.magia.aromas?igsh=M3BpMHIwaHRvZng1,https://maps.google.com/?cid=896713774656391234,5,9,,"lunes: 10:30–14:30, 16:30–21:00; martes: 10:30–14:30, 16:30–21:00; miércoles: 10:30–14:30, 16:30–21:00; jueves: 10:30–14:30, 16:30–21:00; viernes: 10:30–14:30, 16:30–21:00; sábado: 10:30–14:30, 16:30–21:00; domingo: Cerrado",https://www.instagram.com/lululu.magia.aromas?igsh=M3BpMHIwaHRvZng1,,03512203559,7,,Google Places API,2026-05-29
Piedras Rex,Tienda Holística / Sahumerios,"Gral. Paz 174 P 15, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 339-6431,https://wa.me/c/5493513396431,https://maps.google.com/?cid=700047377771612987,4.7,67,,lunes: 9:30–18:30; martes: 9:30–18:30; miércoles: 9:30–18:30; jueves: 9:30–18:30; viernes: 9:30–18:30; sábado: 9:30–14:00; domingo: Cerrado,@piedrasrex,,03513396431,8,,Google Places API,2026-05-29
Piedras en Córdoba,Tienda Holística / Sahumerios,"Faustino Allende 616, X5000 Córdoba, Argentina",Córdoba,Córdoba,,http://piedrasencordoba.com.ar/,https://maps.google.com/?cid=18085530638876286755,4.7,412,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–14:00; domingo: Cerrado,@piedrasencrdoba,nuvempago@2x.png,5493513663078,6,,Google Places API,2026-05-29
Santeria Francisco Primero,Tienda Holística / Sahumerios,"Gral. Alvear 94, X5021 EAB, Córdoba, Argentina",EAB,Córdoba,0351 355-0311,,https://maps.google.com/?cid=17147924545162508878,4.4,9,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–12:00; domingo: Cerrado,@santeriafranciscopri,,03513550311,5,,Google Places API,2026-05-29
Santeria El Universo,Tienda Holística / Sahumerios,"Constancio C. Vigil 815, X5019 Córdoba, Argentina",Córdoba,Córdoba,0351 15-224-9883,,https://maps.google.com/?cid=2132203109296032110,4.7,13,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: 9:00–13:00",@santeriaeluniverso,,0351152249883,5,,Google Places API,2026-05-29
Ki-hu sahumerios,Tienda Holística / Sahumerios,"Av. Chacal 9639, X5022 Córdoba, Argentina",Córdoba,Córdoba,0351 268-2362,,https://maps.google.com/?cid=12612224865170944242,,,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@kihusahumerios,,03512682362,3,,Google Places API,2026-05-29
Sahumerios mercado sur,Tienda Holística / Sahumerios,"Transito Caceres de Allende 2123, X5000 Córdoba, Argentina",Córdoba,Córdoba,,,https://maps.google.com/?cid=3110427213718095695,,,,,@sahumeriosmercadosur,,,1,,Google Places API,2026-05-29
"RB DISTRIBUIDORA Velas y Sahumerios, SAPHIRUS",Tienda Holística / Sahumerios,"Entre Ríos 2434, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 663-1723,,https://maps.google.com/?cid=14139300534505987397,4.6,101,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:30; domingo: Cerrado,@rbdistribuidoravelas,,03416631723,6,,Google Places API,2026-05-29
Anubis Insumos - CERA DE SOJA Y PABILOS MAYORISTA,Tienda Holística / Sahumerios,"San Nicolás 1243, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 242-1949,https://www.instagram.com/anubisinsumos/,https://maps.google.com/?cid=2340365467340555795,4.9,394,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,https://www.instagram.com/anubisinsumos/,,03412421949,8,,Google Places API,2026-05-29
7 Poderes,Tienda Holística / Sahumerios,"COS, Mitre 953, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 241-3496,,https://maps.google.com/?cid=10579811727027051282,4.7,209,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@7poderes,,03412413496,6,,Google Places API,2026-05-29
"Tienda Simbolo de Paz*Espacio Holístico & Terapeutico* Sahumerios,Budas, Duendes,Yoga,Constelacione,Reiki, Masajes,Tameana",Tienda Holística / Sahumerios,"España 523 L1, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 601-1917,https://instagram.com/simbolo_de_paz_?igshid=ZDdkNTZiNTM=,https://maps.google.com/?cid=10688582504243748869,5,5,,"lunes: 10:00–14:00, 17:00–20:00; martes: 10:00–13:30, 17:30–20:00; miércoles: 10:00–14:00, 17:00–20:00; jueves: 10:00–14:00, 17:00–20:00; viernes: 5:00–20:00; sábado: 10:00–14:00; domingo: Cerrado",https://instagram.com/simbolo_de_paz_?igshid=ZDdkNTZiNTM=,,03416011917,7,,Google Places API,2026-05-29
Flora y sahumo,Tienda Holística / Sahumerios,"Urquiza 1687, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 303-1687,https://www.floraysahumo.com.ar/,https://maps.google.com/?cid=17396820852451540219,4.9,38,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–14:00; domingo: Cerrado,@floraysahumo,nuvempago@2x.png,03413031687,8,,Google Places API,2026-05-29
"Regalos, Artística y Holística +amorhumor",Tienda Holística / Sahumerios,"Zeballos 518 (casi esq, 1 de Mayo, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-659-6045,https://www.facebook.com/profile.php?id=100035972060622,https://maps.google.com/?cid=12753744894919170974,4.9,30,,lunes: 10:30–20:00; martes: 10:30–20:00; miércoles: 10:30–20:00; jueves: 10:30–20:00; viernes: 10:30–20:00; sábado: 10:30–14:00; domingo: Cerrado,@regalosartsticayhols,,0341156596045,8,,Google Places API,2026-05-29
Arte & Esencias - Mayorista.,Tienda Holística / Sahumerios,"Oficina Administrativa, España 447, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-745-6294,http://www.arteyesencias.com/,https://maps.google.com/?cid=10086554468649010911,4.7,183,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@arteesenciasmayorist,nuvempago@2x.png,0341157456294,8,,Google Places API,2026-05-29
Santeria Las 3 Reinas,Tienda Holística / Sahumerios,"Ayacucho 5934, S2011IHV Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 466-0198,,https://maps.google.com/?cid=14574056495819508642,4.2,78,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–13:00; domingo: Cerrado,@santerialas3reinas,,03414660198,6,,Google Places API,2026-05-29
Tienda holistica Nueva era,Tienda Holística / Sahumerios,"Bv. Avellaneda 1130, S2002RGG Rosario, Santa Fe, Argentina",Rosario,Santa Fe,,,https://maps.google.com/?cid=13980786208848548514,4.7,6,,"lunes: 9:30–13:00, 17:00–20:30; martes: 9:30–13:00, 17:00–20:30; miércoles: 9:30–13:00, 17:00–20:30; jueves: 9:30–13:00, 17:00–20:30; viernes: 9:30–13:00, 17:00–20:30; sábado: 9:30–13:00, 17:00–20:30; domingo: Cerrado",@tiendaholisticanueva,,,3,,Google Places API,2026-05-29
Sahumerios,Tienda Holística / Sahumerios,"Gálvez 1371, S2001NWG Rosario, Santa Fe, Argentina",Rosario,Santa Fe,02352 55-6869,,https://maps.google.com/?cid=13559956145832325402,4.2,6,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@sahumerios,,02352556869,5,,Google Places API,2026-05-29
SANTERIA ANGEL DE LA GUARDA,Tienda Holística / Sahumerios,"Juan José Paso 5582, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 360-5655,,https://maps.google.com/?cid=17079527657653414869,4.7,15,,"lunes: 9:00–13:00, 16:00–20:00; martes: 9:00–13:00, 16:00–20:00; miércoles: 9:00–13:00, 16:00–20:00; jueves: 9:00–13:00, 16:00–20:00; viernes: 9:00–13:00, 16:00–20:00; sábado: 9:00–13:00, 16:00–20:00; domingo: Cerrado",@santeriaangeldelagua,,03413605655,5,,Google Places API,2026-05-29
TURMALINA SAHUMERIOS,Tienda Holística / Sahumerios,"Mendoza 3141, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 566-6882,,https://maps.google.com/?cid=6063489565233213323,4.8,4,,"lunes: 9:00–12:30, 16:30–19:30; martes: 9:00–12:30, 16:30–19:30; miércoles: 9:00–12:30, 16:30–19:30; jueves: 9:00–12:30, 16:30–19:30; viernes: 9:00–12:30, 16:30–19:30; sábado: 9:00–13:00; domingo: Cerrado",@turmalinasahumerios,,03415666882,5,,Google Places API,2026-05-29
Santeria La Boutique del Cielo,Tienda Holística / Sahumerios,"Av. San Martín 3337, S2001 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 260-9976,https://instagram.com/laboutiquedelcielo.santeria?igshid=1hngvrl73nqr5,https://maps.google.com/?cid=9985660324351056529,4.5,49,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 9:00–13:30; domingo: Cerrado,https://instagram.com/laboutiquedelcielo.santeria?igshid=1hngvrl73nqr5,,03412609976,8,,Google Places API,2026-05-29
SANTERIA Sairam,Tienda Holística / Sahumerios,"Av. Pres. Perón 3986, S2003 FYU, Santa Fe, Argentina",FYU,Santa Fe,0341 549-9705,https://www.facebook.com/santeriasairam/,https://maps.google.com/?cid=8276104569634647516,4.7,40,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@santeriasairam,,03415499705,8,,Google Places API,2026-05-29
Aura Mayorista Saphirus Rosario,Tienda Holística / Sahumerios,"Arengreen 5836 Bis, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 743-3659,http://www.auraros.com.ar/,https://maps.google.com/?cid=9069409959750290143,4.4,33,,lunes: 9:00–16:00; martes: 9:00–16:00; miércoles: 9:00–16:00; jueves: 9:00–16:00; viernes: 9:00–16:00; sábado: 9:00–14:00; domingo: Cerrado,@auramayoristasaphiru,menorcash@hotmail.com,03417433659,8,,Google Places API,2026-05-29
Quenti El Bien Vivir,Tienda Holística / Sahumerios,"Gustavo Cochet 1935, S2132 Funes, Santa Fe, Argentina",Funes,Santa Fe,0341 616-4455,,https://maps.google.com/?cid=17005104227603220057,4.7,81,,lunes: 9:30–19:30; martes: 9:30–19:30; miércoles: 9:30–20:00; jueves: 9:30–19:30; viernes: 9:30–19:30; sábado: 10:00–14:00; domingo: Cerrado,@quentielbienvivir,,03416164455,6,,Google Places API,2026-05-29
Espirituosa,Tienda Holística / Sahumerios,"Paraguay y Salta, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 344-5902,https://espirituosa.com.ar/,https://maps.google.com/?cid=4164593988237488779,4,1,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Cerrado,@espirituosa,hola@espirituosa.com.ar,03413445902,7,,Google Places API,2026-05-29
Santería Afro,Tienda Holística / Sahumerios,"Blvd. Seguí 443, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-200-1816,https://instagram.com/santeria_afro?igshid=MzMyNGUyNmU2YQ==,https://maps.google.com/?cid=11123730832587453334,4.8,24,,"lunes: 10:00–14:00, 17:00–20:00; martes: 10:00–14:00, 17:00–20:00; miércoles: 10:00–14:00, 17:00–20:00; jueves: 10:00–14:00, 17:00–20:00; viernes: 10:00–14:00, 17:00–20:00; sábado: 10:00–14:00; domingo: Cerrado",https://instagram.com/santeria_afro?igshid=MzMyNGUyNmU2YQ==,,0341152001816,8,,Google Places API,2026-05-29
Shizen art para terapia,Tienda Holística / Sahumerios,"3 de Febrero 1232, S2000BKZ Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 300-4850,,https://maps.google.com/?cid=1283348765444867188,4.9,68,,lunes: 9:30–18:00; martes: 9:30–18:00; miércoles: 9:30–18:00; jueves: 9:30–18:00; viernes: 9:30–18:00; sábado: 9:30–13:00; domingo: Cerrado,@shizenartparaterapia,,03413004850,6,,Google Places API,2026-05-29
SANTERIA MILAGROSA,Tienda Holística / Sahumerios,"Av. San Martín 4316, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 388-8840,https://www.facebook.com/santeriamilagrosarosario/,https://maps.google.com/?cid=5920867549074557651,4.2,41,,"lunes: 8:30–13:00, 16:00–20:00; martes: 8:30–13:00, 16:00–20:00; miércoles: 8:30–13:00, 16:00–20:00; jueves: 8:30–13:00, 16:00–20:00; viernes: 8:30–13:00, 16:00–20:00; sábado: 9:00–13:00; domingo: Cerrado",@santeriamilagrosa,,03413888840,8,,Google Places API,2026-05-29
CIDER - El Mercado del Arte,Tienda Holística / Sahumerios,"San Juan 2544, S2000OUH Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 303-0384,http://www.elmercadodelarte.com.ar/,https://maps.google.com/?cid=384462682102955846,4.5,1906,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@ciderelmercadodelart,juanperez@ejemplo.com,03413030384,8,,Google Places API,2026-05-29
Santería Los Dos Angelitos,Tienda Holística / Sahumerios,"MYB, Av. H. Irigoyen 893, S2005 Santa Fe, Argentina",Santa Fe,Santa Fe,0341 15-254-4440,,https://maps.google.com/?cid=4771321124227085034,4.6,46,,"lunes: 9:00–13:00, 16:30–20:00; martes: 9:00–13:00, 16:30–20:00; miércoles: 9:00–13:00, 16:30–20:00; jueves: 9:00–13:00, 16:30–20:00; viernes: 9:00–13:00, 16:30–20:00; sábado: 9:00–13:00; domingo: Cerrado",@santeralosdosangelit,,0341152544440,6,,Google Places API,2026-05-29
Santeria Del Cielo Velas De Formas Sahumerios,Tienda Holística / Sahumerios,"Larrea 2074, S2009DDF Rosario, Santa Fe, Argentina",Rosario,Santa Fe,,,https://maps.google.com/?cid=1682960284786885593,4.7,7,,,@santeriadelcielovela,,,3,,Google Places API,2026-05-29
Distribuidora Mc,Tienda Holística / Sahumerios,"J D Gurruch Ga 435, S2005 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 435-6152,,https://maps.google.com/?cid=10756218915106290094,4,2,,,@distribuidoramc,,03414356152,5,,Google Places API,2026-05-29
SANTERIA POR MAYOR,Tienda Holística / Sahumerios,"Ayacucho 5935, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-520-9856,http://santeriapormayor.com/,https://maps.google.com/?cid=8346981656548632982,4.3,12,,lunes: 9:00–20:30; martes: 9:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–20:30; viernes: 9:00–20:30; sábado: 8:00–13:00; domingo: Cerrado,@santeriapormayor,,0341155209856,7,,Google Places API,2026-05-29
Rosario Aromas,Tienda Holística / Sahumerios,"Corvalán 358, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 612-4570,https://rosarioaromas.com/,https://maps.google.com/?cid=17223656890053065194,4.7,6,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@rosarioaromas,,03416124570,7,,Google Places API,2026-05-29
Santa Lucía,Tienda Holística / Sahumerios,"Pueyrredón 780, S2000LHP Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 502-7163,,https://maps.google.com/?cid=6221092104774722066,4.7,24,,"lunes: 10:00–14:00, 16:00–19:00; martes: 10:00–14:00, 16:00–19:00; miércoles: 10:00–14:00, 16:00–19:00; jueves: 10:00–14:00, 16:00–19:00; viernes: 10:00–14:00, 16:00–19:00; sábado: 10:00–13:00; domingo: Cerrado",@santaluca,,03415027163,6,,Google Places API,2026-05-29
Mutanta. Tienda Alternativa,Tienda Holística / Sahumerios,"Almafuerte 1437, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-629-4440,,https://maps.google.com/?cid=7247502155837714761,4.8,47,,"lunes: 9:45–13:00, 16:45–19:45; martes: 9:45–13:00, 16:45–19:45; miércoles: 9:45–13:00, 16:45–19:45; jueves: 9:45–13:00, 16:45–19:45; viernes: 9:45–13:00, 16:45–19:45; sábado: 9:45–13:00; domingo: Cerrado",@mutantatiendaalterna,,0341156294440,6,,Google Places API,2026-05-29
AP Tienda de aromas | Primera calidad,Tienda Holística / Sahumerios,"Santa Fe 2899, Mario Antelo 871 bis, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 212-3526,https://wa.me/c/5493412123526,https://maps.google.com/?cid=8671517614298225786,4.9,137,,,@aptiendadearomasprim,,03412123526,8,,Google Places API,2026-05-29
Santeria El Buda,Tienda Holística / Sahumerios,"Juan José Paso 1346, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 393-6938,https://instagram.com/Santeriaelbuda.ros,https://maps.google.com/?cid=5304934975903314842,5,1,,"lunes: 9:00–13:00, 17:00–20:00; martes: 9:00–13:00, 17:00–20:00; miércoles: 9:00–13:00, 17:00–20:00; jueves: 9:00–13:00, 17:00–20:00; viernes: 9:00–13:00, 17:00–20:00; sábado: 9:00–13:00, 17:00–20:00; domingo: Cerrado",https://instagram.com/Santeriaelbuda.ros,,03413936938,7,,Google Places API,2026-05-29
Salem Esencias Magicas,Tienda Holística / Sahumerios,"Laprida 1608, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 745-6094,http://www.instagram.com/_salem.rosario,https://maps.google.com/?cid=3353940071795188587,5,17,,,http://www.instagram.com/_salem.rosario,,03417456094,7,,Google Places API,2026-05-29
Lourdes,Tienda Holística / Sahumerios,"Rioja 1378 local 09, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 641-5459,,https://maps.google.com/?cid=3527697664003532413,3.7,10,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–14:00; domingo: Cerrado,@lourdes,,03416415459,3,,Google Places API,2026-05-29
Saphirus Aromas Consagrados,Tienda Holística / Sahumerios,"Mar del Plata 251, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 675-3508,http://www.aromas-consagrados.com/,https://maps.google.com/?cid=8647527005099181028,4.6,72,,lunes: 8:00–16:30; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: 8:00–11:30; domingo: Cerrado,@saphirusaromasconsag,aromasconsagrados@hotmail.com,03416753508,8,,Google Places API,2026-05-29
DD-2,Tienda Holística / Sahumerios,"Córdoba 1240, S2000AWR Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-276-7117,http://dd2.com.ar/,https://maps.google.com/?cid=741517015698422697,4.1,1915,,lunes: 9:00–21:00; martes: 9:00–21:00; miércoles: 9:00–21:00; jueves: 9:00–21:00; viernes: 9:00–21:00; sábado: 9:00–21:00; domingo: 12:00–20:00,@dd2,,0341152767117,8,,Google Places API,2026-05-29
Amelia Arte y esencias,Tienda Holística / Sahumerios,"Av. Carlos Pellegrini 300, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,,http://ameliaarteyesencias.empretienda.com.ar/,https://maps.google.com/?cid=12108941434937688807,5,2,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@ameliaarteyesencias,,,5,,Google Places API,2026-05-29
TAO Espacio Holístico,Tienda Holística / Sahumerios,"Av. Eva Perón 4395, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 616-2850,https://www.tao.com.ar/,https://maps.google.com/?cid=3354030143109231604,5,46,,"lunes: 9:30–13:00, 16:30–19:00; martes: 9:30–13:00, 16:30–19:00; miércoles: 9:30–13:00, 16:30–19:00; jueves: 9:30–13:00, 16:30–19:00; viernes: 9:30–13:00, 16:30–19:00; sábado: 9:30–13:00; domingo: Cerrado",@taoespacioholstico,,03416162850,8,,Google Places API,2026-05-29
CHAYA STORE,Tienda Holística / Sahumerios,"Av. San Martín 2079, S2000FTG Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 485-1276,https://www.instagram.com/chayastoreoficial/,https://maps.google.com/?cid=1155216318743286190,4.8,211,,"lunes: 9:00–22:00; martes: 9:00–22:00; miércoles: 9:00–22:00; jueves: 9:00–22:00; viernes: 9:00–22:00; sábado: 9:00–14:00, 17:00–22:00; domingo: Cerrado",https://www.instagram.com/chayastoreoficial/,,03414851276,8,,Google Places API,2026-05-29
